Año Cuenta Pública,Grupo Funcional,Sector,Ente Fiscalizado,Entidad Federativa,Tipo Auditoría,Número,Título,Universo (miles pesos),Muestra (miles pesos),Ente a quien se dirige la Acción,Tipo Acción,Clave Acción,Acción Superveniente,Texto Acción,Estado de Trámite,Auditorías,Acciones
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,Combinada de Cumplimiento y Desempeño,871,Recursos del Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,"212,375.40","129,448.50",Gobierno del Estado de Guerrero,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-12000-21-0871-16-004,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Dirección General de Investigación adscrita a la Auditoría Especial de Seguimiento, Informes e Investigación de la Auditoría Superior de la Federación realice las investigaciones pertinentes para esclarecer los hechos, y en su caso, determine la presunta responsabilidad administrativa correspondiente por las irregularidades de los servidores públicos que, en su gestión, no revisaron que el proveedor al que se le adjudicó el contrato número SAATyDH/ICMTP/010/017/2020, relativo al arrendamiento de equipo de transporte, no disponía del capital contable suficiente para cumplir con la entrega de los bienes objeto del contrato, toda vez que en el apartado del Estado de Posición Financiera, en la suma de capital contable reflejó una cantidad negativa, por lo que la propuesta del proveedor no fue solvente y era susceptible de la disolución de la sociedad mercantil y, además, no se presentó la garantía de cumplimiento, toda vez que el equipo arrendado se entregó dentro de los primeros siete días posteriores a la firma del contrato; sin embargo, las obligaciones del proveedor son por un periodo de doce meses, e incluyen el mantenimiento preventivo y garantizar la buena calidad de los bienes entregados, en incumplimiento de la Ley General de Sociedades Mercantiles, artículo 229, fracción V; de la Ley Número 230 de Adquisiciones, Enajenaciones, Arrendamientos, Prestación de Servicios y Administración de Bienes Muebles e Inmuebles del Estado de Guerrero, artículos 22, 39, 42, fracciones III y IX, 53, fracciones VII y X, y 68, fracción IV; del Reglamento de la Ley Número 230 de Adquisiciones, Enajenaciones, Arrendamientos, Prestación de Servicios y Administración de Bienes Muebles e Inmuebles del Estado de Guerrero, artículos 27, fracciones I y III, y 49; del Contrato de compraventa a precio unitario y tiempo determinado número SAATyDH/ICMTP/010/017/2020, Declaración II.1, y de las Bases de la Invitación a Cuando Menos Tres Personas número ICMTP-010-017-2020, apartado B, punto 3.1.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,Combinada de Cumplimiento y Desempeño,871,Recursos del Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,"212,375.40","129,448.50",Gobierno del Estado de Guerrero,Promoción de Responsabilidad Administrativa Sancionatoria,2020-B-12000-21-0871-16-001,-,"La Auditoría Superior de la Federación emite la Promoción de Responsabilidad Administrativa Sancionatoria para que la Dirección General de Investigación adscrita a la Auditoría Especial de Seguimiento, Informes e Investigación de la Auditoría Superior de la Federación realice las investigaciones pertinentes para esclarecer los hechos, y en su caso, determine la presunta responsabilidad administrativa correspondiente por las irregularidades de los servidores públicos que, en su gestión, no revisaron que el proveedor al que se le adjudicó el contrato número SFA/DCC/FASP/031/2020, relativo a la adquisición de otros productos químicos para el Centro de Evaluación y Control de Confianza del Estado de Guerrero no disponía del capital contable suficiente para cumplir con la entrega de los bienes objeto del contrato, toda vez que en el apartado del Estado de Posición Financiera de la Declaración Anual del Ejercicio 2019 presentada al Servicio de Administración Tributaria el 23 de marzo de 2020, en la suma de capital contable reflejó una cantidad negativa, por lo que la propuesta del proveedor no fue solvente y era susceptible de la disolución de la sociedad mercantil, en incumplimiento de la Ley General de Sociedades Mercantiles, artículo 229, fracción V; de la Ley Número 230 de Adquisiciones, Enajenaciones, Arrendamientos, Prestación de Servicios y Administración de Bienes Muebles e Inmuebles del Estado de Guerrero, artículos 22, 39, 42, fracciones III y IX, y 53, fracciones VII y X; del Reglamento de la Ley Número 230 de Adquisiciones, Enajenaciones, Arrendamientos, Prestación de Servicios y Administración de Bienes Muebles e Inmuebles del Estado de Guerrero, artículos 27, fracciones I y III, y 49; del Contrato de compraventa a precio unitario y tiempo determinado número SFA/DCC/FASP/031/2020, Declaración II.1, y de las Bases de la Licitación Pública Nacional número LPN-001-012-2020, numerales 6.1, subnumerales 6 y 26, y 10.1.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,Combinada de Cumplimiento y Desempeño,871,Recursos del Fondo de Aportaciones para la Seguridad Pública de los Estados y del Distrito Federal,"212,375.40","129,448.50",Gobierno del Estado de Guerrero,Recomendación,2020-A-12000-21-0871-01-001,-,"Para que el Gobierno del Estado de Guerrero proporcione la documentación e información que compruebe las acciones emprendidas a efecto de atender las debilidades e insuficiencias determinadas en la evaluación de los componentes del control interno con objeto de fortalecer los procesos de operación, manejo y aplicación de los recursos, a fin de garantizar el cumplimiento de los objetivos del fondo.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,855,Cumplimiento de las Disposiciones Establecidas en la Ley de Disciplina Financiera de las Entidades Federativas y los Municipios,-,-,Gobierno del Estado de Guerrero,Solicitud de Aclaración,2020-A-12000-19-0855-03-001,-,"Para que el Gobierno del Estado de Guerrero aclare y proporcione la documentación adicional justificativa y comprobatoria de 37,136,769.04 pesos (treinta y siete millones ciento treinta y seis mil setecientos sesenta y nueve pesos 04/100 M.N.), por concepto de la aportación al fideicomiso público para el ejercicio fiscal 2020, para atender a la población afectada y los daños causados a la infraestructura pública estatal ocasionados por la ocurrencia de desastres naturales, así como para llevar a cabo acciones para prevenir y mitigar su impacto a las finanzas estatales.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,856,Distribución de las Participaciones Federales,"4,872,694.50","4,872,694.50",-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,857,Distribución de los Recursos del Fondo de Aportaciones para el Fortalecimiento de los Municipios y de las Demarcaciones Territoriales del Distrito Federal,"2,474,955.10","2,474,955.10",-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,858,Distribución de los Recursos del Fondo de Aportaciones para la Infraestructura Social Municipal y de las Demarcaciones Territoriales del Distrito Federal,"6,665,054.80","6,665,054.80",-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,859,Escuelas al CIEN,"263,715.40","252,361.80",Gobierno del Estado de Guerrero,Recomendación,2020-A-12000-19-0859-01-002,-,"Para que el Gobierno del Estado de Guerrero elabore un programa de trabajo con responsables y fechas perentorias para agilizar los procesos de contratación, ejecución de obra, integración de expedientes, así como los trámites para la solicitud y pago de los recursos disponibles en el Fideicomiso Irrevocable de Administración y Distribución de Recursos No. 2242 del Banco Nacional de Obras y Servicios Públicos, S.N.C., a fin de garantizar el ejercicio de los recursos en los objetivos del programa; asimismo, para que se informe de manera trimestral, a la Secretaría de la Contraloría y Transparencia Gubernamental del Gobierno del Estado de Guerrero, sobre los avances en la aplicación de dichos recursos.",En seguimiento,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,859,Escuelas al CIEN,"263,715.40","252,361.80",Gobierno del Estado de Guerrero,Recomendación,2020-A-12000-19-0859-01-001,-,"Para que el Gobierno del Estado de Guerrero, y en forma específica el Instituto Guerrerense de Infraestructura Física Educativa, elabore un programa para el ejercicio de los recursos disponibles del programa Escuelas al CIEN  al 31 de diciembre de 2020, con el propósito de fortalecer los procesos de operación, manejo y aplicación de los recursos, a fin de garantizar el ejercicio de los recursos en los objetivos del programa; asimismo, para que se informe de manera trimestral, a la Secretaría de la Contraloría y Transparencia Gubernamental del Gobierno del Estado de Guerrero, sobre los avances en la aplicación de dichos recursos.",Con seguimiento concluido,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,861,Expansión de la Educación Inicial,"29,343.30","29,343.30",-,-,-,-,-,-,1,0
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,867,Recursos del Fondo de Aportaciones Múltiples,"897,125.30","721,211.50",Gobierno del Estado de Guerrero,Recomendación,2020-A-12000-19-0867-01-002,-,"Para que el Gobierno del Estado de Guerrero elabore un programa de ejecución de obras y adquisiciones para la aplicación de los recursos disponibles, al 31 de diciembre de 2020, de los remanentes del Fondo de Aportaciones Múltiples con objeto de garantizar el ejercicio de los recursos en los objetivos del fondo.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,867,Recursos del Fondo de Aportaciones Múltiples,"897,125.30","721,211.50",Gobierno del Estado de Guerrero,Recomendación,2020-A-12000-19-0867-01-003,-,"Para que el Gobierno del Estado de Guerrero lleve a cabo las acciones de coordinación necesarias con la Secretaría de Hacienda y Crédito Público y con el Consejo Nacional de Evaluación de la Política de Desarrollo Social, a efecto de que se establezcan los mecanismos para que las evaluaciones, realizadas por estas instituciones, a los fondos y programas financiados con el gasto federalizado, sean congruentes y mejoren los resultados, a fin de coadyuvar el fortalecimiento de los programas federales ejecutados.
Asimismo, para que se gestione la asistencia y apoyo técnico ante las mismas, a fin de impulsar, en el ámbito del gobierno estatal, el desarrollo del Sistema de Evaluación del Desempeño, particularmente del gasto federalizado.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
2020,Gasto Federalizado,"Ramos Generales 23, 33 y Otros",Gobierno del Estado de Guerrero,Guerrero,De Cumplimiento,867,Recursos del Fondo de Aportaciones Múltiples,"897,125.30","721,211.50",Gobierno del Estado de Guerrero,Recomendación,2020-A-12000-19-0867-01-001,-,"Para que el Gobierno del Estado de Guerrero, y en específico el Sistema para el Desarrollo Integral de la Familia del Estado de Guerrero, elabore un programa de trabajo con responsables y fechas perentorias para atender las debilidades e insuficiencias determinadas en la evaluación de los componentes del control interno, con objeto de fortalecer los procesos de operación, manejo y aplicación de los recursos, a fin de garantizar el cumplimiento de los objetivos del Fondo de Aportaciones Múltiples; asimismo, deberá informar de manera trimestral, a la Secretaría de Contraloría y Transparencia Gubernamental del Estado de Guerrero, los avances en la instrumentación de los mecanismos para fortalecer el control interno.Los términos de esta recomendación y los mecanismos para su atención, por parte de la entidad fiscalizada, quedan asentados en el Acta de la Reunión de Presentación de Resultados Finales y Observaciones Preliminares en los términos del artículo 42 de la Ley de Fiscalización y Rendición de Cuentas de la Federación.",No Notificado,1,1
